ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp,occupancy_rate,vehicle_weight,traffic_penalty,demand,normalized_demand,dynamic_price,price_change,price_change_percent
5191,BHMMBMMBX01,687,20.0000347,78.00000286,534,car,low,2,0,16-12-2016,15:30:00,2016-12-16 15:30:00,0.777292576419214,1.0,0.0,0.9218340611353711,0.9218340611353711,14.609170305676855,4.609170305676855,46.09170305676855
5192,BHMMBMMBX01,687,20.0000347,78.00000286,497,car,low,2,0,16-12-2016,16:03:00,2016-12-16 16:03:00,0.7234352256186317,1.0,0.0,0.8787481804949054,0.8787481804949054,14.393740902474528,4.393740902474528,43.937409024745286
5193,BHMMBMMBX01,687,20.0000347,78.00000286,453,truck,low,2,0,16-12-2016,16:30:00,2016-12-16 16:30:00,0.6593886462882096,1.5,0.0,0.8775109170305678,0.8775109170305678,14.38755458515284,4.38755458515284,43.8755458515284
5194,BHMMBMMBX01,687,20.0000347,78.00000286,264,car,low,1,0,17-12-2016,07:59:00,2016-12-17 07:59:00,0.38427947598253276,1.0,0.0,0.5074235807860262,0.5074235807860262,12.537117903930131,2.537117903930131,25.37117903930131
5195,BHMMBMMBX01,687,20.0000347,78.00000286,266,car,low,2,0,17-12-2016,08:26:00,2016-12-17 08:26:00,0.38719068413391555,1.0,0.0,0.6097525473071325,0.6097525473071325,13.04876273653566,3.048762736535661,30.487627365356605
5196,BHMMBMMBX01,687,20.0000347,78.00000286,286,bike,low,3,0,17-12-2016,09:00:00,2016-12-17 09:00:00,0.4163027656477438,0.5,0.0,0.6830422125181952,0.6830422125181952,13.415211062590977,3.415211062590977,34.15211062590977
5197,BHMMBMMBX01,687,20.0000347,78.00000286,305,cycle,low,2,0,17-12-2016,09:26:00,2016-12-17 09:26:00,0.44395924308588064,0.3,0.0,0.5851673944687046,0.5851673944687046,12.925836972343523,2.9258369723435234,29.258369723435234
5198,BHMMBMMBX01,687,20.0000347,78.00000286,320,truck,average,3,0,17-12-2016,09:59:00,2016-12-17 09:59:00,0.4657933042212518,1.5,0.5,0.7226346433770016,0.7226346433770016,13.61317321688501,3.6131732168850093,36.13173216885009
5199,BHMMBMMBX01,687,20.0000347,78.00000286,335,car,average,4,0,17-12-2016,10:33:00,2016-12-17 10:33:00,0.487627365356623,1.0,0.5,0.7901018922852985,0.7901018922852985,13.950509461426492,3.950509461426492,39.50509461426492
5200,BHMMBMMBX01,687,20.0000347,78.00000286,334,car,average,5,0,17-12-2016,11:00:00,2016-12-17 11:00:00,0.4861717612809316,1.0,0.5,0.8889374090247453,0.8889374090247453,14.444687045123725,4.444687045123725,44.44687045123725
5201,BHMMBMMBX01,687,20.0000347,78.00000286,353,cycle,average,5,0,17-12-2016,11:33:00,2016-12-17 11:33:00,0.5138282387190685,0.3,0.5,0.8410625909752548,0.8410625909752548,14.205312954876275,4.205312954876275,42.053129548762755
5202,BHMMBMMBX01,687,20.0000347,78.00000286,370,bike,high,8,0,17-12-2016,12:00:00,2016-12-17 12:00:00,0.5385735080058224,0.5,1.0,1.080858806404658,1.080858806404658,15.404294032023289,5.404294032023289,54.04294032023289
5203,BHMMBMMBX01,687,20.0000347,78.00000286,390,car,high,8,0,17-12-2016,12:26:00,2016-12-17 12:26:00,0.5676855895196506,1.0,1.0,1.1541484716157207,1.1541484716157207,15.770742358078603,5.7707423580786035,57.707423580786035
5204,BHMMBMMBX01,687,20.0000347,78.00000286,412,car,high,8,0,17-12-2016,13:00:00,2016-12-17 13:00:00,0.5997088791848617,1.0,1.0,1.1797671033478896,1.1797671033478896,15.898835516739446,5.898835516739446,58.98835516739446
5205,BHMMBMMBX01,687,20.0000347,78.00000286,433,car,high,8,0,17-12-2016,13:27:00,2016-12-17 13:27:00,0.6302765647743813,1.0,1.0,1.2042212518195052,1.2042212518195052,16.021106259097525,6.021106259097525,60.21106259097525
5206,BHMMBMMBX01,687,20.0000347,78.00000286,470,bike,high,6,0,17-12-2016,14:00:00,2016-12-17 14:00:00,0.6841339155749636,0.5,1.0,0.9973071324599712,0.9973071324599712,14.986535662299856,4.986535662299856,49.86535662299856
5207,BHMMBMMBX01,687,20.0000347,78.00000286,498,car,high,6,0,17-12-2016,14:30:00,2016-12-17 14:30:00,0.7248908296943232,1.0,1.0,1.0799126637554588,1.0799126637554588,15.399563318777293,5.399563318777293,53.99563318777293
5208,BHMMBMMBX01,687,20.0000347,78.00000286,519,car,low,2,0,17-12-2016,15:03:00,2016-12-17 15:03:00,0.7554585152838428,1.0,0.0,0.9043668122270742,0.9043668122270742,14.52183406113537,4.521834061135371,45.21834061135371
5209,BHMMBMMBX01,687,20.0000347,78.00000286,544,car,low,3,0,17-12-2016,15:30:00,2016-12-17 15:30:00,0.7918486171761281,1.0,0.0,1.0334788937409025,1.0334788937409025,15.167394468704511,5.1673944687045115,51.673944687045115
5210,BHMMBMMBX01,687,20.0000347,78.00000286,565,car,low,3,0,17-12-2016,15:57:00,2016-12-17 15:57:00,0.8224163027656477,1.0,0.0,1.0579330422125184,1.0579330422125184,15.28966521106259,5.289665211062591,52.89665211062591
5211,BHMMBMMBX01,687,20.0000347,78.00000286,573,truck,low,2,0,17-12-2016,16:30:00,2016-12-17 16:30:00,0.834061135371179,1.5,0.0,1.0172489082969434,1.0172489082969434,15.086244541484717,5.086244541484717,50.862445414847166
5212,BHMMBMMBX01,687,20.0000347,78.00000286,264,cycle,low,3,1,18-12-2016,08:03:00,2016-12-18 08:03:00,0.38427947598253276,0.3,0.0,0.9374235807860263,0.9374235807860263,14.687117903930131,4.687117903930131,46.87117903930131
5213,BHMMBMMBX01,687,20.0000347,78.00000286,261,car,low,3,1,18-12-2016,08:30:00,2016-12-18 08:30:00,0.3799126637554585,1.0,0.0,1.003930131004367,1.003930131004367,15.019650655021834,5.0196506550218345,50.196506550218345
5214,BHMMBMMBX01,687,20.0000347,78.00000286,260,bike,low,3,1,18-12-2016,08:56:00,2016-12-18 08:56:00,0.3784570596797671,0.5,0.0,0.9527656477438138,0.9527656477438138,14.763828238719068,4.763828238719068,47.63828238719068
5215,BHMMBMMBX01,687,20.0000347,78.00000286,259,cycle,low,3,1,18-12-2016,09:30:00,2016-12-18 09:30:00,0.37700145560407566,0.3,0.0,0.9316011644832607,0.9316011644832607,14.658005822416303,4.658005822416303,46.58005822416303
5216,BHMMBMMBX01,687,20.0000347,78.00000286,267,car,low,3,1,18-12-2016,09:56:00,2016-12-18 09:56:00,0.388646288209607,1.0,0.0,1.0109170305676858,1.0109170305676858,15.05458515283843,5.054585152838429,50.54585152838429
5217,BHMMBMMBX01,687,20.0000347,78.00000286,288,cycle,average,5,1,18-12-2016,10:30:00,2016-12-18 10:30:00,0.4192139737991266,0.3,0.5,1.0653711790393012,1.0653711790393012,15.326855895196507,5.326855895196507,53.268558951965076
5218,BHMMBMMBX01,687,20.0000347,78.00000286,313,car,average,7,1,18-12-2016,11:03:00,2016-12-18 11:03:00,0.4556040756914119,1.0,0.5,1.3644832605531296,1.3644832605531296,16.82241630276565,6.8224163027656495,68.22416302765649
5219,BHMMBMMBX01,687,20.0000347,78.00000286,329,car,average,7,1,18-12-2016,11:30:00,2016-12-18 11:30:00,0.47889374090247455,1.0,0.5,1.38311499272198,1.38311499272198,16.9155749636099,6.915574963609899,69.15574963609899
5220,BHMMBMMBX01,687,20.0000347,78.00000286,345,car,high,11,1,18-12-2016,12:03:00,2016-12-18 12:03:00,0.5021834061135371,1.0,1.0,1.70174672489083,1.70174672489083,18.508733624454152,8.508733624454152,85.08733624454152
5221,BHMMBMMBX01,687,20.0000347,78.00000286,380,car,high,11,1,18-12-2016,12:30:00,2016-12-18 12:30:00,0.5531295487627366,1.0,1.0,1.7425036390101896,1.7425036390101896,18.712518195050947,8.712518195050947,87.12518195050947
5222,BHMMBMMBX01,687,20.0000347,78.00000286,431,bike,high,11,1,18-12-2016,12:56:00,2016-12-18 12:56:00,0.6273653566229985,0.5,1.0,1.7518922852983991,1.7518922852983991,18.759461426491995,8.759461426491995,87.59461426491995
5223,BHMMBMMBX01,687,20.0000347,78.00000286,476,car,high,10,1,18-12-2016,13:30:00,2016-12-18 13:30:00,0.6928675400291121,1.0,1.0,1.75429403202329,1.75429403202329,18.77147016011645,8.77147016011645,87.7147016011645
5224,BHMMBMMBX01,687,20.0000347,78.00000286,520,truck,high,9,1,18-12-2016,14:03:00,2016-12-18 14:03:00,0.7569141193595342,1.5,1.0,1.7555312954876277,1.7555312954876277,18.77765647743814,8.77765647743814,87.7765647743814
5225,BHMMBMMBX01,687,20.0000347,78.00000286,558,truck,average,6,1,18-12-2016,14:30:00,2016-12-18 14:30:00,0.8122270742358079,1.5,0.5,1.5997816593886465,1.5997816593886465,17.99890829694323,7.998908296943231,79.98908296943232
5226,BHMMBMMBX01,687,20.0000347,78.00000286,567,car,average,6,1,18-12-2016,14:56:00,2016-12-18 14:56:00,0.8253275109170306,1.0,0.5,1.5602620087336245,1.5602620087336245,17.80131004366812,7.801310043668121,78.0131004366812
5227,BHMMBMMBX01,687,20.0000347,78.00000286,548,car,average,5,1,18-12-2016,15:30:00,2016-12-18 15:30:00,0.7976710334788938,1.0,0.5,1.4381368267831152,1.4381368267831152,17.190684133915575,7.190684133915575,71.90684133915575
5228,BHMMBMMBX01,687,20.0000347,78.00000286,528,car,low,3,1,18-12-2016,16:03:00,2016-12-18 16:03:00,0.7685589519650655,1.0,0.0,1.3148471615720525,1.3148471615720525,16.574235807860262,6.574235807860262,65.74235807860262
5229,BHMMBMMBX01,687,20.0000347,78.00000286,509,truck,low,3,1,18-12-2016,16:30:00,2016-12-18 16:30:00,0.7409024745269287,1.5,0.0,1.342721979621543,1.342721979621543,16.713609898107716,6.713609898107716,67.13609898107717
5230,BHMMBMMBX01,687,20.0000347,78.00000286,293,car,average,3,0,19-12-2016,08:03:00,2016-12-19 08:03:00,0.4264919941775837,1.0,0.5,0.6411935953420671,0.6411935953420671,13.205967976710335,3.205967976710335,32.05967976710335
5231,BHMMBMMBX01,687,20.0000347,78.00000286,344,car,low,2,0,19-12-2016,08:30:00,2016-12-19 08:30:00,0.5007278020378457,1.0,0.0,0.7005822416302766,0.7005822416302766,13.502911208151382,3.5029112081513816,35.029112081513816
5232,BHMMBMMBX01,687,20.0000347,78.00000286,402,car,average,3,0,19-12-2016,09:03:00,2016-12-19 09:03:00,0.5851528384279476,1.0,0.5,0.7681222707423582,0.7681222707423582,13.840611353711791,3.8406113537117914,38.40611353711792
5233,BHMMBMMBX01,687,20.0000347,78.00000286,437,car,low,2,0,19-12-2016,09:30:00,2016-12-19 09:30:00,0.636098981077147,1.0,0.0,0.8088791848617177,0.8088791848617177,14.044395924308589,4.0443959243085885,40.443959243085885
5234,BHMMBMMBX01,687,20.0000347,78.00000286,471,bike,low,3,0,19-12-2016,09:56:00,2016-12-19 09:56:00,0.6855895196506551,0.5,0.0,0.8984716157205241,0.8984716157205241,14.49235807860262,4.492358078602621,44.92358078602621
5235,BHMMBMMBX01,687,20.0000347,78.00000286,517,car,average,5,0,19-12-2016,10:30:00,2016-12-19 10:30:00,0.75254730713246,1.0,0.5,1.102037845705968,1.102037845705968,15.51018922852984,5.510189228529841,55.101892285298405
5236,BHMMBMMBX01,687,20.0000347,78.00000286,547,cycle,high,7,0,19-12-2016,11:03:00,2016-12-19 11:03:00,0.7962154294032023,0.3,1.0,1.166972343522562,1.166972343522562,15.83486171761281,5.83486171761281,58.3486171761281
5237,BHMMBMMBX01,687,20.0000347,78.00000286,563,car,high,8,0,19-12-2016,11:30:00,2016-12-19 11:30:00,0.8195050946142649,1.0,1.0,1.355604075691412,1.355604075691412,16.778020378457057,6.778020378457057,67.78020378457057
5238,BHMMBMMBX01,687,20.0000347,78.00000286,621,car,high,9,0,19-12-2016,12:03:00,2016-12-19 12:03:00,0.9039301310043668,1.0,1.0,1.5231441048034935,1.5231441048034935,17.615720524017465,7.6157205240174655,76.15720524017465
5239,BHMMBMMBX01,687,20.0000347,78.00000286,654,car,high,9,0,19-12-2016,12:30:00,2016-12-19 12:30:00,0.9519650655021834,1.0,1.0,1.561572052401747,1.561572052401747,17.807860262008735,7.8078602620087345,78.07860262008734
5240,BHMMBMMBX01,687,20.0000347,78.00000286,688,car,high,8,0,19-12-2016,13:03:00,2016-12-19 13:03:00,1.0014556040756915,1.0,1.0,1.5011644832605533,1.5011644832605533,17.505822416302767,7.505822416302767,75.05822416302766
5241,BHMMBMMBX01,687,20.0000347,78.00000286,686,car,high,8,0,19-12-2016,13:30:00,2016-12-19 13:30:00,0.9985443959243085,1.0,1.0,1.4988355167394471,1.4988355167394471,17.494177583697237,7.494177583697237,74.94177583697237
5242,BHMMBMMBX01,687,20.0000347,78.00000286,678,car,average,5,0,19-12-2016,14:03:00,2016-12-19 14:03:00,0.9868995633187773,1.0,0.5,1.2895196506550217,1.2895196506550217,16.44759825327511,6.44759825327511,64.4759825327511
5243,BHMMBMMBX01,687,20.0000347,78.00000286,668,bike,average,5,0,19-12-2016,14:30:00,2016-12-19 14:30:00,0.9723435225618632,0.5,0.5,1.2278748180494905,1.2278748180494905,16.13937409024745,6.1393740902474505,61.393740902474505
5244,BHMMBMMBX01,687,20.0000347,78.00000286,642,car,low,3,0,19-12-2016,15:03:00,2016-12-19 15:03:00,0.9344978165938864,1.0,0.0,1.1475982532751092,1.1475982532751092,15.737991266375547,5.737991266375547,57.37991266375546
5245,BHMMBMMBX01,687,20.0000347,78.00000286,608,cycle,average,3,0,19-12-2016,15:29:00,2016-12-19 15:29:00,0.8850072780203785,0.3,0.5,0.9380058224163029,0.9380058224163029,14.690029112081515,4.690029112081515,46.90029112081515
5246,BHMMBMMBX01,687,20.0000347,78.00000286,571,car,low,2,0,19-12-2016,16:03:00,2016-12-19 16:03:00,0.8311499272197962,1.0,0.0,0.9649199417758371,0.9649199417758371,14.824599708879184,4.824599708879184,48.24599708879184
5247,BHMMBMMBX01,687,20.0000347,78.00000286,539,car,low,2,0,19-12-2016,16:30:00,2016-12-19 16:30:00,0.784570596797671,1.0,0.0,0.927656477438137,0.927656477438137,14.638282387190685,4.638282387190685,46.38282387190685
5248,BHMNCPHST01,1200,26.14001386,91.73099967,237,bike,low,2,0,04-10-2016,07:59:00,2016-10-04 07:59:00,0.1975,0.5,0.0,0.40800000000000003,0.40800000000000003,12.04,2.039999999999999,20.39999999999999
5249,BHMNCPHST01,1200,26.14001386,91.73099967,315,bike,low,2,0,04-10-2016,08:25:00,2016-10-04 08:25:00,0.2625,0.5,0.0,0.46,0.46,12.3,2.3000000000000007,23.000000000000007
5250,BHMNCPHST01,1200,26.14001386,91.73099967,441,car,low,2,0,04-10-2016,08:59:00,2016-10-04 08:59:00,0.3675,1.0,0.0,0.594,0.594,12.969999999999999,2.969999999999999,29.69999999999999
5251,BHMNCPHST01,1200,26.14001386,91.73099967,552,bike,low,2,0,04-10-2016,09:32:00,2016-10-04 09:32:00,0.46,0.5,0.0,0.6180000000000001,0.6180000000000001,13.090000000000002,3.0900000000000016,30.900000000000016
5252,BHMNCPHST01,1200,26.14001386,91.73099967,638,car,low,2,0,04-10-2016,09:59:00,2016-10-04 09:59:00,0.5316666666666666,1.0,0.0,0.7253333333333333,0.7253333333333333,13.626666666666667,3.626666666666667,36.266666666666666
5253,BHMNCPHST01,1200,26.14001386,91.73099967,686,car,average,4,0,04-10-2016,10:26:00,2016-10-04 10:26:00,0.5716666666666667,1.0,0.5,0.8573333333333334,0.8573333333333334,14.286666666666667,4.286666666666667,42.86666666666667
5254,BHMNCPHST01,1200,26.14001386,91.73099967,729,car,average,4,0,04-10-2016,10:59:00,2016-10-04 10:59:00,0.6075,1.0,0.5,0.8860000000000001,0.8860000000000001,14.43,4.43,44.3
5255,BHMNCPHST01,1200,26.14001386,91.73099967,765,car,average,5,0,04-10-2016,11:25:00,2016-10-04 11:25:00,0.6375,1.0,0.5,1.01,1.01,15.049999999999999,5.049999999999999,50.499999999999986
5256,BHMNCPHST01,1200,26.14001386,91.73099967,771,car,average,6,0,04-10-2016,11:59:00,2016-10-04 11:59:00,0.6425,1.0,0.5,1.114,1.114,15.57,5.57,55.7
5257,BHMNCPHST01,1200,26.14001386,91.73099967,779,cycle,high,9,0,04-10-2016,12:29:00,2016-10-04 12:29:00,0.6491666666666667,0.3,1.0,1.2493333333333334,1.2493333333333334,16.246666666666666,6.246666666666666,62.46666666666666
5258,BHMNCPHST01,1200,26.14001386,91.73099967,773,truck,high,7,0,04-10-2016,13:02:00,2016-10-04 13:02:00,0.6441666666666667,1.5,1.0,1.1653333333333333,1.1653333333333333,15.826666666666666,5.826666666666666,58.266666666666666
5259,BHMNCPHST01,1200,26.14001386,91.73099967,758,car,average,6,0,04-10-2016,13:29:00,2016-10-04 13:29:00,0.6316666666666667,1.0,0.5,1.1053333333333335,1.1053333333333335,15.526666666666667,5.526666666666667,55.26666666666667
5260,BHMNCPHST01,1200,26.14001386,91.73099967,757,car,average,5,0,04-10-2016,14:02:00,2016-10-04 14:02:00,0.6308333333333334,1.0,0.5,1.0046666666666666,1.0046666666666666,15.023333333333333,5.023333333333333,50.23333333333333
5261,BHMNCPHST01,1200,26.14001386,91.73099967,760,car,average,4,0,04-10-2016,14:29:00,2016-10-04 14:29:00,0.6333333333333333,1.0,0.5,0.9066666666666667,0.9066666666666667,14.533333333333333,4.533333333333333,45.33333333333333
5262,BHMNCPHST01,1200,26.14001386,91.73099967,727,car,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,0.6058333333333333,1.0,0.5,0.8846666666666667,0.8846666666666667,14.423333333333336,4.423333333333336,44.233333333333356
5263,BHMNCPHST01,1200,26.14001386,91.73099967,678,car,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,0.565,1.0,0.0,0.852,0.852,14.26,4.26,42.6
5264,BHMNCPHST01,1200,26.14001386,91.73099967,648,bike,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,0.54,0.5,0.0,0.7820000000000001,0.7820000000000001,13.91,3.91,39.1
5265,BHMNCPHST01,1200,26.14001386,91.73099967,565,cycle,average,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,0.4708333333333333,0.3,0.5,0.5066666666666667,0.5066666666666667,12.533333333333335,2.533333333333335,25.333333333333353
5266,BHMNCPHST01,1200,26.14001386,91.73099967,229,car,average,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,0.19083333333333333,1.0,0.5,0.3526666666666667,0.3526666666666667,11.763333333333335,1.7633333333333354,17.633333333333354
5267,BHMNCPHST01,1200,26.14001386,91.73099967,333,cycle,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,0.2775,0.3,0.0,0.45200000000000007,0.45200000000000007,12.26,2.26,22.599999999999998
5268,BHMNCPHST01,1200,26.14001386,91.73099967,470,bike,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,0.39166666666666666,0.5,0.0,0.5633333333333335,0.5633333333333335,12.816666666666666,2.8166666666666664,28.16666666666666
5269,BHMNCPHST01,1200,26.14001386,91.73099967,584,car,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,0.4866666666666667,1.0,0.0,0.7893333333333333,0.7893333333333333,13.946666666666667,3.946666666666667,39.46666666666667
5270,BHMNCPHST01,1200,26.14001386,91.73099967,699,car,average,5,0,05-10-2016,10:04:00,2016-10-05 10:04:00,0.5825,1.0,0.5,0.966,0.966,14.830000000000002,4.830000000000002,48.30000000000002
5271,BHMNCPHST01,1200,26.14001386,91.73099967,736,truck,average,5,0,05-10-2016,10:30:00,2016-10-05 10:30:00,0.6133333333333333,1.5,0.5,1.0406666666666666,1.0406666666666666,15.203333333333333,5.203333333333333,52.03333333333333
5272,BHMNCPHST01,1200,26.14001386,91.73099967,757,bike,average,5,0,05-10-2016,11:04:00,2016-10-05 11:04:00,0.6308333333333334,0.5,0.5,0.9546666666666667,0.9546666666666667,14.773333333333333,4.773333333333333,47.733333333333334
5273,BHMNCPHST01,1200,26.14001386,91.73099967,774,car,average,6,0,05-10-2016,11:30:00,2016-10-05 11:30:00,0.645,1.0,0.5,1.116,1.116,15.58,5.58,55.800000000000004
5274,BHMNCPHST01,1200,26.14001386,91.73099967,779,truck,high,9,0,05-10-2016,12:04:00,2016-10-05 12:04:00,0.6491666666666667,1.5,1.0,1.3693333333333335,1.3693333333333335,16.846666666666668,6.846666666666668,68.46666666666667
5275,BHMNCPHST01,1200,26.14001386,91.73099967,770,car,high,9,0,05-10-2016,12:30:00,2016-10-05 12:30:00,0.6416666666666667,1.0,1.0,1.3133333333333337,1.3133333333333337,16.566666666666666,6.566666666666666,65.66666666666666
5276,BHMNCPHST01,1200,26.14001386,91.73099967,756,car,high,8,0,05-10-2016,12:57:00,2016-10-05 12:57:00,0.63,1.0,1.0,1.2040000000000002,1.2040000000000002,16.02,6.02,60.199999999999996
5277,BHMNCPHST01,1200,26.14001386,91.73099967,761,car,high,8,0,05-10-2016,13:30:00,2016-10-05 13:30:00,0.6341666666666667,1.0,1.0,1.2073333333333334,1.2073333333333334,16.03666666666667,6.036666666666669,60.36666666666669
5278,BHMNCPHST01,1200,26.14001386,91.73099967,764,bike,average,5,0,05-10-2016,13:57:00,2016-10-05 13:57:00,0.6366666666666667,0.5,0.5,0.9593333333333335,0.9593333333333335,14.796666666666667,4.796666666666667,47.96666666666667
5279,BHMNCPHST01,1200,26.14001386,91.73099967,767,car,average,4,0,05-10-2016,14:30:00,2016-10-05 14:30:00,0.6391666666666667,1.0,0.5,0.9113333333333333,0.9113333333333333,14.556666666666667,4.556666666666667,45.56666666666666
5280,BHMNCPHST01,1200,26.14001386,91.73099967,747,car,high,6,0,05-10-2016,14:57:00,2016-10-05 14:57:00,0.6225,1.0,1.0,0.9980000000000001,0.9980000000000001,14.990000000000002,4.990000000000002,49.90000000000002
5281,BHMNCPHST01,1200,26.14001386,91.73099967,698,car,average,4,0,05-10-2016,15:30:00,2016-10-05 15:30:00,0.5816666666666667,1.0,0.5,0.8653333333333334,0.8653333333333334,14.326666666666668,4.326666666666668,43.26666666666668
5282,BHMNCPHST01,1200,26.14001386,91.73099967,641,car,low,2,0,05-10-2016,16:04:00,2016-10-05 16:04:00,0.5341666666666667,1.0,0.0,0.7273333333333333,0.7273333333333333,13.636666666666667,3.6366666666666667,36.36666666666667
5283,BHMNCPHST01,1200,26.14001386,91.73099967,544,car,low,2,0,05-10-2016,16:30:00,2016-10-05 16:30:00,0.4533333333333333,1.0,0.0,0.6626666666666666,0.6626666666666666,13.313333333333333,3.3133333333333326,33.133333333333326
5284,BHMNCPHST01,1200,26.14001386,91.73099967,225,cycle,low,2,0,06-10-2016,07:57:00,2016-10-06 07:57:00,0.1875,0.3,0.0,0.38,0.38,11.899999999999999,1.8999999999999986,18.999999999999986
5285,BHMNCPHST01,1200,26.14001386,91.73099967,304,bike,low,2,0,06-10-2016,08:30:00,2016-10-06 08:30:00,0.25333333333333335,0.5,0.0,0.4526666666666667,0.4526666666666667,12.263333333333332,2.263333333333332,22.63333333333332
5286,BHMNCPHST01,1200,26.14001386,91.73099967,402,car,low,2,0,06-10-2016,08:57:00,2016-10-06 08:57:00,0.335,1.0,0.0,0.5680000000000001,0.5680000000000001,12.84,2.84,28.4
5287,BHMNCPHST01,1200,26.14001386,91.73099967,534,bike,low,3,0,06-10-2016,09:30:00,2016-10-06 09:30:00,0.445,0.5,0.0,0.7060000000000002,0.7060000000000002,13.530000000000001,3.530000000000001,35.30000000000001
5288,BHMNCPHST01,1200,26.14001386,91.73099967,606,cycle,low,3,0,06-10-2016,10:03:00,2016-10-06 10:03:00,0.505,0.3,0.0,0.7340000000000001,0.7340000000000001,13.67,3.67,36.7
5289,BHMNCPHST01,1200,26.14001386,91.73099967,646,bike,average,5,0,06-10-2016,10:30:00,2016-10-06 10:30:00,0.5383333333333333,0.5,0.5,0.8806666666666668,0.8806666666666668,14.403333333333334,4.403333333333334,44.03333333333334
5290,BHMNCPHST01,1200,26.14001386,91.73099967,676,truck,average,5,0,06-10-2016,10:57:00,2016-10-06 10:57:00,0.5633333333333334,1.5,0.5,1.0006666666666668,1.0006666666666668,15.003333333333334,5.003333333333334,50.03333333333334
5291,BHMNCPHST01,1200,26.14001386,91.73099967,696,car,average,6,0,06-10-2016,11:30:00,2016-10-06 11:30:00,0.58,1.0,0.5,1.064,1.064,15.32,5.32,53.2
5292,BHMNCPHST01,1200,26.14001386,91.73099967,711,truck,high,8,0,06-10-2016,12:04:00,2016-10-06 12:04:00,0.5925,1.5,1.0,1.2240000000000002,1.2240000000000002,16.12,6.120000000000001,61.20000000000001
5293,BHMNCPHST01,1200,26.14001386,91.73099967,723,car,high,8,0,06-10-2016,12:30:00,2016-10-06 12:30:00,0.6025,1.0,1.0,1.1820000000000002,1.1820000000000002,15.910000000000002,5.910000000000002,59.10000000000002
5294,BHMNCPHST01,1200,26.14001386,91.73099967,728,bike,high,9,0,06-10-2016,12:57:00,2016-10-06 12:57:00,0.6066666666666667,0.5,1.0,1.2353333333333336,1.2353333333333336,16.17666666666667,6.176666666666669,61.766666666666694
5295,BHMNCPHST01,1200,26.14001386,91.73099967,727,bike,high,8,0,06-10-2016,13:30:00,2016-10-06 13:30:00,0.6058333333333333,0.5,1.0,1.134666666666667,1.134666666666667,15.673333333333336,5.673333333333336,56.733333333333356
5296,BHMNCPHST01,1200,26.14001386,91.73099967,724,car,average,6,0,06-10-2016,13:57:00,2016-10-06 13:57:00,0.6033333333333334,1.0,0.5,1.0826666666666669,1.0826666666666669,15.413333333333334,5.413333333333334,54.13333333333335
5297,BHMNCPHST01,1200,26.14001386,91.73099967,701,bike,high,6,0,06-10-2016,14:30:00,2016-10-06 14:30:00,0.5841666666666666,0.5,1.0,0.9173333333333336,0.9173333333333336,14.586666666666668,4.586666666666668,45.866666666666674
5298,BHMNCPHST01,1200,26.14001386,91.73099967,683,truck,low,3,0,06-10-2016,15:04:00,2016-10-06 15:04:00,0.5691666666666667,1.5,0.0,0.9053333333333334,0.9053333333333334,14.526666666666667,4.526666666666667,45.26666666666667
5299,BHMNCPHST01,1200,26.14001386,91.73099967,642,bike,low,3,0,06-10-2016,15:31:00,2016-10-06 15:31:00,0.535,0.5,0.0,0.7780000000000001,0.7780000000000001,13.89,3.8900000000000006,38.900000000000006
5300,BHMNCPHST01,1200,26.14001386,91.73099967,593,car,low,2,0,06-10-2016,16:04:00,2016-10-06 16:04:00,0.49416666666666664,1.0,0.0,0.6953333333333332,0.6953333333333332,13.476666666666667,3.4766666666666666,34.766666666666666
5301,BHMNCPHST01,1200,26.14001386,91.73099967,521,truck,low,2,0,06-10-2016,16:30:00,2016-10-06 16:30:00,0.43416666666666665,1.5,0.0,0.6973333333333334,0.6973333333333334,13.486666666666666,3.4866666666666664,34.86666666666666
5302,BHMNCPHST01,1200,26.14001386,91.73099967,242,car,low,2,0,07-10-2016,08:03:00,2016-10-07 08:03:00,0.20166666666666666,1.0,0.0,0.4613333333333334,0.4613333333333334,12.306666666666665,2.306666666666665,23.06666666666665
5303,BHMNCPHST01,1200,26.14001386,91.73099967,324,car,low,2,0,07-10-2016,08:30:00,2016-10-07 08:30:00,0.27,1.0,0.0,0.516,0.516,12.58,2.58,25.8
5304,BHMNCPHST01,1200,26.14001386,91.73099967,424,bike,low,2,0,07-10-2016,09:04:00,2016-10-07 09:04:00,0.35333333333333333,0.5,0.0,0.5326666666666667,0.5326666666666667,12.663333333333334,2.663333333333334,26.633333333333344
5305,BHMNCPHST01,1200,26.14001386,91.73099967,508,car,average,3,0,07-10-2016,09:30:00,2016-10-07 09:30:00,0.42333333333333334,1.0,0.5,0.6386666666666667,0.6386666666666667,13.193333333333332,3.1933333333333316,31.933333333333312
