ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp,occupancy_rate,hour,is_weekend,is_peak_hour,dynamic_price,price_change,price_change_percent
6146,BHMNCPHST01,1200,26.14001386,91.73099967,681,bike,low,3,0,24-11-2016,15:57:00,2016-11-24 15:57:00,0.5675,15,0,0,13.405000000000001,3.405000000000001,34.05000000000001
6147,BHMNCPHST01,1200,26.14001386,91.73099967,579,truck,low,2,0,24-11-2016,16:31:00,2016-11-24 16:31:00,0.4825,16,0,0,12.895,2.8949999999999996,28.95
6148,BHMNCPHST01,1200,26.14001386,91.73099967,259,car,low,1,0,25-11-2016,08:00:00,2016-11-25 08:00:00,0.21583333333333332,8,0,1,12.989249999999998,2.9892499999999984,29.892499999999984
6149,BHMNCPHST01,1200,26.14001386,91.73099967,259,car,low,2,0,25-11-2016,08:00:00,2016-11-25 08:00:00,0.21583333333333332,8,0,1,12.989249999999998,2.9892499999999984,29.892499999999984
6150,BHMNCPHST01,1200,26.14001386,91.73099967,474,cycle,low,3,0,25-11-2016,09:00:00,2016-11-25 09:00:00,0.395,9,0,1,14.2255,4.2255,42.255
6151,BHMNCPHST01,1200,26.14001386,91.73099967,596,car,low,2,0,25-11-2016,09:27:00,2016-11-25 09:27:00,0.49666666666666665,9,0,1,14.927,4.927,49.269999999999996
6152,BHMNCPHST01,1200,26.14001386,91.73099967,735,car,low,3,0,25-11-2016,10:00:00,2016-11-25 10:00:00,0.6125,10,0,1,15.726249999999997,5.726249999999997,57.262499999999974
6153,BHMNCPHST01,1200,26.14001386,91.73099967,821,cycle,low,3,0,25-11-2016,10:27:00,2016-11-25 10:27:00,0.6841666666666667,10,0,1,16.22075,6.220749999999999,62.207499999999996
6154,BHMNCPHST01,1200,26.14001386,91.73099967,851,bike,average,6,0,25-11-2016,11:00:00,2016-11-25 11:00:00,0.7091666666666666,11,0,0,14.254999999999999,4.254999999999999,42.54999999999999
6155,BHMNCPHST01,1200,26.14001386,91.73099967,908,truck,average,6,0,25-11-2016,11:27:00,2016-11-25 11:27:00,0.7566666666666667,11,0,0,14.54,4.539999999999999,45.39999999999999
6156,BHMNCPHST01,1200,26.14001386,91.73099967,941,car,high,9,0,25-11-2016,12:00:00,2016-11-25 12:00:00,0.7841666666666667,12,0,0,14.704999999999998,4.704999999999998,47.04999999999998
6157,BHMNCPHST01,1200,26.14001386,91.73099967,954,car,high,9,0,25-11-2016,12:34:00,2016-11-25 12:34:00,0.795,12,0,0,14.77,4.77,47.699999999999996
6158,BHMNCPHST01,1200,26.14001386,91.73099967,876,car,high,8,0,25-11-2016,13:00:00,2016-11-25 13:00:00,0.73,13,0,0,14.379999999999999,4.379999999999999,43.79999999999999
6159,BHMNCPHST01,1200,26.14001386,91.73099967,864,car,high,8,0,25-11-2016,13:27:00,2016-11-25 13:27:00,0.72,13,0,0,14.32,4.32,43.2
6160,BHMNCPHST01,1200,26.14001386,91.73099967,854,car,average,5,0,25-11-2016,14:00:00,2016-11-25 14:00:00,0.7116666666666667,14,0,0,14.27,4.27,42.699999999999996
6161,BHMNCPHST01,1200,26.14001386,91.73099967,822,car,average,5,0,25-11-2016,14:34:00,2016-11-25 14:34:00,0.685,14,0,0,14.11,4.109999999999999,41.099999999999994
6162,BHMNCPHST01,1200,26.14001386,91.73099967,759,car,average,3,0,25-11-2016,15:00:00,2016-11-25 15:00:00,0.6325,15,0,0,13.795,3.795,37.95
6163,BHMNCPHST01,1200,26.14001386,91.73099967,708,car,low,2,0,25-11-2016,15:27:00,2016-11-25 15:27:00,0.59,15,0,0,13.540000000000001,3.540000000000001,35.400000000000006
6164,BHMNCPHST01,1200,26.14001386,91.73099967,647,car,low,3,0,25-11-2016,16:00:00,2016-11-25 16:00:00,0.5391666666666667,16,0,0,13.235000000000001,3.235000000000001,32.35000000000001
6165,BHMNCPHST01,1200,26.14001386,91.73099967,583,car,average,2,0,25-11-2016,16:27:00,2016-11-25 16:27:00,0.48583333333333334,16,0,0,12.915000000000001,2.915000000000001,29.15000000000001
6166,BHMNCPHST01,1200,26.14001386,91.73099967,156,car,low,2,0,26-11-2016,08:01:00,2016-11-26 08:01:00,0.13,8,1,1,13.636700000000001,3.636700000000001,36.36700000000001
6167,BHMNCPHST01,1200,26.14001386,91.73099967,167,car,low,2,0,26-11-2016,08:28:00,2016-11-26 08:28:00,0.13916666666666666,8,1,1,13.706275,3.7062749999999998,37.06275
6168,BHMNCPHST01,1200,26.14001386,91.73099967,219,car,low,2,0,26-11-2016,09:01:00,2016-11-26 09:01:00,0.1825,9,1,1,14.035174999999999,4.035174999999999,40.35174999999999
6169,BHMNCPHST01,1200,26.14001386,91.73099967,261,car,low,2,0,26-11-2016,09:35:00,2016-11-26 09:35:00,0.2175,9,1,1,14.300825,4.300825,43.00825
6170,BHMNCPHST01,1200,26.14001386,91.73099967,305,truck,average,4,0,26-11-2016,10:01:00,2016-11-26 10:01:00,0.25416666666666665,10,1,1,14.579125000000001,4.579125000000001,45.79125000000001
6171,BHMNCPHST01,1200,26.14001386,91.73099967,355,car,average,4,0,26-11-2016,10:35:00,2016-11-26 10:35:00,0.29583333333333334,10,1,1,14.895375000000001,4.895375000000001,48.953750000000014
6172,BHMNCPHST01,1200,26.14001386,91.73099967,396,car,average,5,0,26-11-2016,11:01:00,2016-11-26 11:01:00,0.33,11,1,0,13.178,3.178000000000001,31.78000000000001
6173,BHMNCPHST01,1200,26.14001386,91.73099967,433,cycle,average,5,0,26-11-2016,11:28:00,2016-11-26 11:28:00,0.36083333333333334,11,1,0,13.3815,3.381500000000001,33.815000000000005
6174,BHMNCPHST01,1200,26.14001386,91.73099967,532,car,high,8,0,26-11-2016,12:01:00,2016-11-26 12:01:00,0.44333333333333336,12,1,0,13.926000000000002,3.926000000000002,39.26000000000002
6175,BHMNCPHST01,1200,26.14001386,91.73099967,621,car,high,8,0,26-11-2016,12:28:00,2016-11-26 12:28:00,0.5175,12,1,0,14.415500000000002,4.4155000000000015,44.155000000000015
6176,BHMNCPHST01,1200,26.14001386,91.73099967,702,car,high,8,0,26-11-2016,13:01:00,2016-11-26 13:01:00,0.585,13,1,0,14.861,4.861000000000001,48.61000000000001
6177,BHMNCPHST01,1200,26.14001386,91.73099967,759,truck,high,8,0,26-11-2016,13:28:00,2016-11-26 13:28:00,0.6325,13,1,0,15.174500000000002,5.174500000000002,51.74500000000002
6178,BHMNCPHST01,1200,26.14001386,91.73099967,797,bike,average,5,0,26-11-2016,14:01:00,2016-11-26 14:01:00,0.6641666666666667,14,1,0,15.383500000000003,5.383500000000003,53.835000000000036
6179,BHMNCPHST01,1200,26.14001386,91.73099967,839,car,average,5,0,26-11-2016,14:41:00,2016-11-26 14:41:00,0.6991666666666667,14,1,0,15.614500000000001,5.614500000000001,56.14500000000001
6180,BHMNCPHST01,1200,26.14001386,91.73099967,852,car,average,4,0,26-11-2016,15:01:00,2016-11-26 15:01:00,0.71,15,1,0,15.686000000000002,5.686000000000002,56.86000000000002
6181,BHMNCPHST01,1200,26.14001386,91.73099967,870,car,low,3,0,26-11-2016,15:28:00,2016-11-26 15:28:00,0.725,15,1,0,15.785000000000004,5.785000000000004,57.85000000000004
6182,BHMNCPHST01,1200,26.14001386,91.73099967,824,car,low,2,0,26-11-2016,16:01:00,2016-11-26 16:01:00,0.6866666666666666,16,1,0,15.532,5.532,55.32
6183,BHMNCPHST01,1200,26.14001386,91.73099967,814,truck,low,3,0,26-11-2016,16:28:00,2016-11-26 16:28:00,0.6783333333333333,16,1,0,15.477000000000002,5.477000000000002,54.77000000000002
6184,BHMNCPHST01,1200,26.14001386,91.73099967,137,cycle,low,2,1,27-11-2016,08:02:00,2016-11-27 08:02:00,0.11416666666666667,8,1,1,13.516525,3.5165249999999997,35.16525
6185,BHMNCPHST01,1200,26.14001386,91.73099967,146,car,average,3,1,27-11-2016,08:32:00,2016-11-27 08:32:00,0.12166666666666667,8,1,1,13.573450000000001,3.573450000000001,35.73450000000001
6186,BHMNCPHST01,1200,26.14001386,91.73099967,145,cycle,low,2,1,27-11-2016,08:52:00,2016-11-27 08:52:00,0.12083333333333333,8,1,1,13.567124999999999,3.567124999999999,35.671249999999986
6187,BHMNCPHST01,1200,26.14001386,91.73099967,158,car,low,3,1,27-11-2016,09:22:00,2016-11-27 09:22:00,0.13166666666666665,9,1,1,13.64935,3.64935,36.4935
6188,BHMNCPHST01,1200,26.14001386,91.73099967,190,car,average,5,1,27-11-2016,10:01:00,2016-11-27 10:01:00,0.15833333333333333,10,1,1,13.85175,3.851749999999999,38.51749999999999
6189,BHMNCPHST01,1200,26.14001386,91.73099967,210,car,low,4,1,27-11-2016,10:22:00,2016-11-27 10:22:00,0.175,10,1,1,13.978250000000001,3.978250000000001,39.78250000000001
6190,BHMNCPHST01,1200,26.14001386,91.73099967,237,car,average,5,1,27-11-2016,10:58:00,2016-11-27 10:58:00,0.1975,10,1,1,14.149025000000002,4.149025000000002,41.49025000000002
6191,BHMNCPHST01,1200,26.14001386,91.73099967,337,car,average,7,1,27-11-2016,11:31:00,2016-11-27 11:31:00,0.2808333333333333,11,1,0,12.8535,2.8535000000000004,28.535000000000004
6192,BHMNCPHST01,1200,26.14001386,91.73099967,401,truck,average,7,1,27-11-2016,11:58:00,2016-11-27 11:58:00,0.33416666666666667,11,1,0,13.2055,3.2055000000000007,32.05500000000001
6193,BHMNCPHST01,1200,26.14001386,91.73099967,484,car,high,12,1,27-11-2016,12:32:00,2016-11-27 12:32:00,0.4033333333333333,12,1,0,13.662,3.662000000000001,36.620000000000005
6194,BHMNCPHST01,1200,26.14001386,91.73099967,591,car,high,10,1,27-11-2016,13:08:00,2016-11-27 13:08:00,0.4925,13,1,0,14.250500000000002,4.250500000000002,42.505000000000024
6195,BHMNCPHST01,1200,26.14001386,91.73099967,617,bike,average,8,1,27-11-2016,13:32:00,2016-11-27 13:32:00,0.5141666666666667,13,1,0,14.393500000000001,4.393500000000001,43.93500000000002
6196,BHMNCPHST01,1200,26.14001386,91.73099967,661,car,average,6,1,27-11-2016,14:02:00,2016-11-27 14:02:00,0.5508333333333333,14,1,0,14.6355,4.6355,46.355000000000004
6197,BHMNCPHST01,1200,26.14001386,91.73099967,694,bike,average,6,1,27-11-2016,14:31:00,2016-11-27 14:31:00,0.5783333333333334,14,1,0,14.817,4.817,48.17
6198,BHMNCPHST01,1200,26.14001386,91.73099967,682,car,low,4,1,27-11-2016,15:01:00,2016-11-27 15:01:00,0.5683333333333334,15,1,0,14.751000000000001,4.751000000000001,47.51000000000001
6199,BHMNCPHST01,1200,26.14001386,91.73099967,653,truck,low,4,1,27-11-2016,15:32:00,2016-11-27 15:32:00,0.5441666666666667,15,1,0,14.591500000000002,4.591500000000002,45.91500000000002
6200,BHMNCPHST01,1200,26.14001386,91.73099967,584,cycle,average,4,1,27-11-2016,16:01:00,2016-11-27 16:01:00,0.4866666666666667,16,1,0,14.212000000000002,4.2120000000000015,42.12000000000001
6201,BHMNCPHST01,1200,26.14001386,91.73099967,487,truck,low,3,1,27-11-2016,16:32:00,2016-11-27 16:32:00,0.4058333333333333,16,1,0,13.678500000000001,3.6785000000000014,36.78500000000001
6202,BHMNCPHST01,1200,26.14001386,91.73099967,269,cycle,low,2,0,28-11-2016,07:55:00,2016-11-28 07:55:00,0.22416666666666665,7,0,0,11.345,1.3450000000000006,13.450000000000006
6203,BHMNCPHST01,1200,26.14001386,91.73099967,379,car,low,3,0,28-11-2016,08:32:00,2016-11-28 08:32:00,0.31583333333333335,8,0,1,13.679249999999998,3.679249999999998,36.792499999999976
6204,BHMNCPHST01,1200,26.14001386,91.73099967,457,car,low,2,0,28-11-2016,08:55:00,2016-11-28 08:55:00,0.38083333333333336,8,0,1,14.127749999999999,4.127749999999999,41.27749999999999
6205,BHMNCPHST01,1200,26.14001386,91.73099967,552,bike,low,3,0,28-11-2016,09:22:00,2016-11-28 09:22:00,0.46,9,0,1,14.674,4.6739999999999995,46.739999999999995
6206,BHMNCPHST01,1200,26.14001386,91.73099967,640,car,low,2,0,28-11-2016,09:42:00,2016-11-28 09:42:00,0.5333333333333333,9,0,1,15.18,5.18,51.800000000000004
6207,BHMNCPHST01,1200,26.14001386,91.73099967,749,car,low,4,0,28-11-2016,10:22:00,2016-11-28 10:22:00,0.6241666666666666,10,0,1,15.80675,5.806749999999999,58.067499999999995
6208,BHMNCPHST01,1200,26.14001386,91.73099967,779,cycle,average,4,0,28-11-2016,10:42:00,2016-11-28 10:42:00,0.6491666666666667,10,0,1,15.979249999999999,5.979249999999999,59.79249999999998
6209,BHMNCPHST01,1200,26.14001386,91.73099967,853,car,average,6,0,28-11-2016,11:32:00,2016-11-28 11:32:00,0.7108333333333333,11,0,0,14.264999999999999,4.264999999999999,42.64999999999999
6210,BHMNCPHST01,1200,26.14001386,91.73099967,874,car,high,8,0,28-11-2016,11:52:00,2016-11-28 11:52:00,0.7283333333333334,11,0,0,14.370000000000001,4.370000000000001,43.70000000000001
6211,BHMNCPHST01,1200,26.14001386,91.73099967,891,car,high,9,0,28-11-2016,12:15:00,2016-11-28 12:15:00,0.7425,12,0,0,14.455,4.455,44.55
6212,BHMNCPHST01,1200,26.14001386,91.73099967,892,bike,high,9,0,28-11-2016,12:45:00,2016-11-28 12:45:00,0.7433333333333333,12,0,0,14.459999999999999,4.459999999999999,44.59999999999999
6213,BHMNCPHST01,1200,26.14001386,91.73099967,904,bike,high,8,0,28-11-2016,13:22:00,2016-11-28 13:22:00,0.7533333333333333,13,0,0,14.52,4.52,45.199999999999996
6214,BHMNCPHST01,1200,26.14001386,91.73099967,920,car,average,4,0,28-11-2016,14:02:00,2016-11-28 14:02:00,0.7666666666666667,14,0,0,14.6,4.6,46.0
6215,BHMNCPHST01,1200,26.14001386,91.73099967,902,car,average,4,0,28-11-2016,14:32:00,2016-11-28 14:32:00,0.7516666666666667,14,0,0,14.510000000000002,4.510000000000002,45.100000000000016
6216,BHMNCPHST01,1200,26.14001386,91.73099967,860,bike,low,3,0,28-11-2016,15:02:00,2016-11-28 15:02:00,0.7166666666666667,15,0,0,14.299999999999999,4.299999999999999,42.999999999999986
6217,BHMNCPHST01,1200,26.14001386,91.73099967,843,bike,low,2,0,28-11-2016,15:15:00,2016-11-28 15:15:00,0.7025,15,0,0,14.215,4.215,42.15
6218,BHMNCPHST01,1200,26.14001386,91.73099967,759,car,low,2,0,28-11-2016,16:02:00,2016-11-28 16:02:00,0.6325,16,0,0,13.795,3.795,37.95
6219,BHMNCPHST01,1200,26.14001386,91.73099967,664,bike,average,3,0,28-11-2016,16:28:00,2016-11-28 16:28:00,0.5533333333333333,16,0,0,13.32,3.3200000000000003,33.2
6220,BHMNCPHST01,1200,26.14001386,91.73099967,264,truck,low,2,0,29-11-2016,07:55:00,2016-11-29 07:55:00,0.22,7,0,0,11.32,1.3200000000000003,13.200000000000003
6221,BHMNCPHST01,1200,26.14001386,91.73099967,357,car,low,2,0,29-11-2016,08:28:00,2016-11-29 08:28:00,0.2975,8,0,1,13.55275,3.5527499999999996,35.527499999999996
6222,BHMNCPHST01,1200,26.14001386,91.73099967,430,car,average,3,0,29-11-2016,09:02:00,2016-11-29 09:02:00,0.35833333333333334,9,0,1,13.9725,3.9725,39.725
6223,BHMNCPHST01,1200,26.14001386,91.73099967,559,car,average,4,0,29-11-2016,09:28:00,2016-11-29 09:28:00,0.4658333333333333,9,0,1,14.714250000000002,4.714250000000002,47.14250000000001
6224,BHMNCPHST01,1200,26.14001386,91.73099967,668,car,low,4,0,29-11-2016,10:01:00,2016-11-29 10:01:00,0.5566666666666666,10,0,1,15.341,5.340999999999999,53.40999999999999
6225,BHMNCPHST01,1200,26.14001386,91.73099967,752,car,low,3,0,29-11-2016,10:28:00,2016-11-29 10:28:00,0.6266666666666667,10,0,1,15.823999999999996,5.823999999999996,58.23999999999996
6226,BHMNCPHST01,1200,26.14001386,91.73099967,824,car,average,5,0,29-11-2016,11:01:00,2016-11-29 11:01:00,0.6866666666666666,11,0,0,14.12,4.119999999999999,41.19999999999999
6227,BHMNCPHST01,1200,26.14001386,91.73099967,847,car,high,8,0,29-11-2016,11:28:00,2016-11-29 11:28:00,0.7058333333333333,11,0,0,14.235,4.234999999999999,42.349999999999994
6228,BHMNCPHST01,1200,26.14001386,91.73099967,875,bike,average,6,0,29-11-2016,11:55:00,2016-11-29 11:55:00,0.7291666666666666,11,0,0,14.375,4.375,43.75
6229,BHMNCPHST01,1200,26.14001386,91.73099967,891,car,high,9,0,29-11-2016,12:28:00,2016-11-29 12:28:00,0.7425,12,0,0,14.455,4.455,44.55
6230,BHMNCPHST01,1200,26.14001386,91.73099967,898,car,high,8,0,29-11-2016,13:02:00,2016-11-29 13:02:00,0.7483333333333333,13,0,0,14.489999999999998,4.489999999999998,44.899999999999984
6231,BHMNCPHST01,1200,26.14001386,91.73099967,892,car,high,8,0,29-11-2016,13:28:00,2016-11-29 13:28:00,0.7433333333333333,13,0,0,14.459999999999999,4.459999999999999,44.59999999999999
6232,BHMNCPHST01,1200,26.14001386,91.73099967,887,cycle,average,4,0,29-11-2016,14:01:00,2016-11-29 14:01:00,0.7391666666666666,14,0,0,14.435,4.4350000000000005,44.35000000000001
6233,BHMNCPHST01,1200,26.14001386,91.73099967,854,car,average,4,0,29-11-2016,14:28:00,2016-11-29 14:28:00,0.7116666666666667,14,0,0,14.27,4.27,42.699999999999996
6234,BHMNCPHST01,1200,26.14001386,91.73099967,819,cycle,average,4,0,29-11-2016,14:55:00,2016-11-29 14:55:00,0.6825,14,0,0,14.094999999999999,4.094999999999999,40.94999999999999
6235,BHMNCPHST01,1200,26.14001386,91.73099967,776,car,low,3,0,29-11-2016,15:28:00,2016-11-29 15:28:00,0.6466666666666666,15,0,0,13.879999999999999,3.879999999999999,38.79999999999999
6236,BHMNCPHST01,1200,26.14001386,91.73099967,703,car,low,2,0,29-11-2016,16:02:00,2016-11-29 16:02:00,0.5858333333333333,16,0,0,13.514999999999999,3.514999999999999,35.149999999999984
6237,BHMNCPHST01,1200,26.14001386,91.73099967,616,car,low,2,0,29-11-2016,16:28:00,2016-11-29 16:28:00,0.5133333333333333,16,0,0,13.08,3.08,30.8
6238,BHMNCPHST01,1200,26.14001386,91.73099967,262,car,average,2,0,30-11-2016,08:02:00,2016-11-30 08:02:00,0.21833333333333332,8,0,1,13.006499999999999,3.006499999999999,30.06499999999999
6239,BHMNCPHST01,1200,26.14001386,91.73099967,355,bike,low,2,0,30-11-2016,08:28:00,2016-11-30 08:28:00,0.29583333333333334,8,0,1,13.54125,3.54125,35.412499999999994
6240,BHMNCPHST01,1200,26.14001386,91.73099967,480,truck,average,3,0,30-11-2016,09:01:00,2016-11-30 09:01:00,0.4,9,0,1,14.26,4.26,42.6
6241,BHMNCPHST01,1200,26.14001386,91.73099967,587,cycle,low,2,0,30-11-2016,09:28:00,2016-11-30 09:28:00,0.4891666666666667,9,0,1,14.875249999999998,4.875249999999998,48.752499999999976
6242,BHMNCPHST01,1200,26.14001386,91.73099967,699,car,low,4,0,30-11-2016,10:01:00,2016-11-30 10:01:00,0.5825,10,0,1,15.519249999999998,5.519249999999998,55.19249999999998
6243,BHMNCPHST01,1200,26.14001386,91.73099967,781,bike,low,4,0,30-11-2016,10:28:00,2016-11-30 10:28:00,0.6508333333333334,10,0,1,15.99075,5.99075,59.9075
6244,BHMNCPHST01,1200,26.14001386,91.73099967,838,car,average,4,0,30-11-2016,10:55:00,2016-11-30 10:55:00,0.6983333333333334,10,0,1,16.3185,6.3185,63.185
6245,BHMNCPHST01,1200,26.14001386,91.73099967,860,truck,average,6,0,30-11-2016,11:28:00,2016-11-30 11:28:00,0.7166666666666667,11,0,0,14.299999999999999,4.299999999999999,42.999999999999986
6246,BHMNCPHST01,1200,26.14001386,91.73099967,888,bike,high,9,0,30-11-2016,12:01:00,2016-11-30 12:01:00,0.74,12,0,0,14.44,4.4399999999999995,44.39999999999999
6247,BHMNCPHST01,1200,26.14001386,91.73099967,888,car,high,9,0,30-11-2016,12:28:00,2016-11-30 12:28:00,0.74,12,0,0,14.44,4.4399999999999995,44.39999999999999
6248,BHMNCPHST01,1200,26.14001386,91.73099967,894,cycle,high,8,0,30-11-2016,13:01:00,2016-11-30 13:01:00,0.745,13,0,0,14.47,4.470000000000001,44.7
6249,BHMNCPHST01,1200,26.14001386,91.73099967,896,car,high,8,0,30-11-2016,13:28:00,2016-11-30 13:28:00,0.7466666666666667,13,0,0,14.48,4.48,44.800000000000004
6250,BHMNCPHST01,1200,26.14001386,91.73099967,885,car,average,4,0,30-11-2016,14:01:00,2016-11-30 14:01:00,0.7375,14,0,0,14.424999999999999,4.424999999999999,44.249999999999986
6251,BHMNCPHST01,1200,26.14001386,91.73099967,872,bike,average,4,0,30-11-2016,14:28:00,2016-11-30 14:28:00,0.7266666666666667,14,0,0,14.36,4.359999999999999,43.599999999999994
6252,BHMNCPHST01,1200,26.14001386,91.73099967,807,car,low,4,0,30-11-2016,15:01:00,2016-11-30 15:01:00,0.6725,15,0,0,14.035,4.035,40.35
6253,BHMNCPHST01,1200,26.14001386,91.73099967,751,bike,average,3,0,30-11-2016,15:28:00,2016-11-30 15:28:00,0.6258333333333334,15,0,0,13.754999999999999,3.754999999999999,37.54999999999999
6254,BHMNCPHST01,1200,26.14001386,91.73099967,717,car,low,2,0,30-11-2016,16:01:00,2016-11-30 16:01:00,0.5975,16,0,0,13.585,3.585000000000001,35.85000000000001
6255,BHMNCPHST01,1200,26.14001386,91.73099967,612,car,low,1,0,30-11-2016,16:28:00,2016-11-30 16:28:00,0.51,16,0,0,13.06,3.0600000000000005,30.600000000000005
6256,BHMNCPHST01,1200,26.14001386,91.73099967,246,car,low,2,0,01-12-2016,08:05:00,2016-12-01 08:05:00,0.205,8,0,1,12.9145,2.9145000000000003,29.145000000000003
6257,BHMNCPHST01,1200,26.14001386,91.73099967,309,car,low,1,0,01-12-2016,08:25:00,2016-12-01 08:25:00,0.2575,8,0,1,13.276750000000002,3.2767500000000016,32.76750000000001
6258,BHMNCPHST01,1200,26.14001386,91.73099967,437,truck,low,2,0,01-12-2016,08:58:00,2016-12-01 08:58:00,0.3641666666666667,8,0,1,14.012749999999997,4.012749999999997,40.12749999999997
6259,BHMNCPHST01,1200,26.14001386,91.73099967,567,car,low,2,0,01-12-2016,09:25:00,2016-12-01 09:25:00,0.4725,9,0,1,14.76025,4.760249999999999,47.60249999999999
6260,BHMNCPHST01,1200,26.14001386,91.73099967,688,car,low,3,0,01-12-2016,09:58:00,2016-12-01 09:58:00,0.5733333333333334,9,0,1,15.456,5.4559999999999995,54.559999999999995
6261,BHMNCPHST01,1200,26.14001386,91.73099967,758,truck,low,4,0,01-12-2016,10:25:00,2016-12-01 10:25:00,0.6316666666666667,10,0,1,15.858499999999998,5.858499999999998,58.58499999999998
6262,BHMNCPHST01,1200,26.14001386,91.73099967,813,cycle,average,4,0,01-12-2016,10:58:00,2016-12-01 10:58:00,0.6775,10,0,1,16.174749999999996,6.174749999999996,61.74749999999995
6263,BHMNCPHST01,1200,26.14001386,91.73099967,832,truck,average,6,0,01-12-2016,11:32:00,2016-12-01 11:32:00,0.6933333333333334,11,0,0,14.16,4.16,41.6
6264,BHMNCPHST01,1200,26.14001386,91.73099967,854,car,average,6,0,01-12-2016,11:58:00,2016-12-01 11:58:00,0.7116666666666667,11,0,0,14.27,4.27,42.699999999999996
6265,BHMNCPHST01,1200,26.14001386,91.73099967,850,car,high,9,0,01-12-2016,12:25:00,2016-12-01 12:25:00,0.7083333333333334,12,0,0,14.25,4.25,42.5
6266,BHMNCPHST01,1200,26.14001386,91.73099967,880,car,high,9,0,01-12-2016,12:58:00,2016-12-01 12:58:00,0.7333333333333333,12,0,0,14.399999999999999,4.399999999999999,43.999999999999986
6267,BHMNCPHST01,1200,26.14001386,91.73099967,885,bike,high,8,0,01-12-2016,13:25:00,2016-12-01 13:25:00,0.7375,13,0,0,14.424999999999999,4.424999999999999,44.249999999999986
6268,BHMNCPHST01,1200,26.14001386,91.73099967,881,bike,average,6,0,01-12-2016,13:58:00,2016-12-01 13:58:00,0.7341666666666666,13,0,0,14.405,4.404999999999999,44.05
6269,BHMNCPHST01,1200,26.14001386,91.73099967,855,car,average,5,0,01-12-2016,14:25:00,2016-12-01 14:25:00,0.7125,14,0,0,14.275,4.275,42.75000000000001
6270,BHMNCPHST01,1200,26.14001386,91.73099967,818,car,average,4,0,01-12-2016,14:58:00,2016-12-01 14:58:00,0.6816666666666666,14,0,0,14.09,4.09,40.9
6271,BHMNCPHST01,1200,26.14001386,91.73099967,785,bike,low,3,0,01-12-2016,15:25:00,2016-12-01 15:25:00,0.6541666666666667,15,0,0,13.925,3.9250000000000007,39.25000000000001
6272,BHMNCPHST01,1200,26.14001386,91.73099967,726,car,low,3,0,01-12-2016,15:58:00,2016-12-01 15:58:00,0.605,15,0,0,13.629999999999999,3.629999999999999,36.29999999999999
6273,BHMNCPHST01,1200,26.14001386,91.73099967,646,car,low,2,0,01-12-2016,16:25:00,2016-12-01 16:25:00,0.5383333333333333,16,0,0,13.23,3.2300000000000004,32.300000000000004
6274,BHMNCPHST01,1200,26.14001386,91.73099967,205,car,average,2,0,02-12-2016,07:55:00,2016-12-02 07:55:00,0.17083333333333334,7,0,0,11.025,1.0250000000000004,10.250000000000004
6275,BHMNCPHST01,1200,26.14001386,91.73099967,302,car,low,2,0,02-12-2016,08:28:00,2016-12-02 08:28:00,0.25166666666666665,8,0,1,13.2365,3.2364999999999995,32.364999999999995
6276,BHMNCPHST01,1200,26.14001386,91.73099967,438,car,low,3,0,02-12-2016,09:01:00,2016-12-02 09:01:00,0.365,9,0,1,14.0185,4.0184999999999995,40.184999999999995
6277,BHMNCPHST01,1200,26.14001386,91.73099967,535,car,low,2,0,02-12-2016,09:28:00,2016-12-02 09:28:00,0.44583333333333336,9,0,1,14.57625,4.57625,45.7625
6278,BHMNCPHST01,1200,26.14001386,91.73099967,642,cycle,low,3,0,02-12-2016,10:02:00,2016-12-02 10:02:00,0.535,10,0,1,15.191499999999998,5.191499999999998,51.91499999999998
6279,BHMNCPHST01,1200,26.14001386,91.73099967,682,car,low,3,0,02-12-2016,10:28:00,2016-12-02 10:28:00,0.5683333333333334,10,0,1,15.421499999999998,5.421499999999998,54.21499999999998
6280,BHMNCPHST01,1200,26.14001386,91.73099967,717,car,average,6,0,02-12-2016,11:01:00,2016-12-02 11:01:00,0.5975,11,0,0,13.585,3.585000000000001,35.85000000000001
6281,BHMNCPHST01,1200,26.14001386,91.73099967,744,truck,average,6,0,02-12-2016,11:28:00,2016-12-02 11:28:00,0.62,11,0,0,13.719999999999999,3.719999999999999,37.19999999999999
6282,BHMNCPHST01,1200,26.14001386,91.73099967,755,car,high,9,0,02-12-2016,12:01:00,2016-12-02 12:01:00,0.6291666666666667,12,0,0,13.774999999999999,3.7749999999999986,37.749999999999986
6283,BHMNCPHST01,1200,26.14001386,91.73099967,759,car,high,9,0,02-12-2016,12:28:00,2016-12-02 12:28:00,0.6325,12,0,0,13.795,3.795,37.95
6284,BHMNCPHST01,1200,26.14001386,91.73099967,755,car,high,9,0,02-12-2016,12:58:00,2016-12-02 12:58:00,0.6291666666666667,12,0,0,13.774999999999999,3.7749999999999986,37.749999999999986
6285,BHMNCPHST01,1200,26.14001386,91.73099967,743,truck,average,5,0,02-12-2016,13:25:00,2016-12-02 13:25:00,0.6191666666666666,13,0,0,13.715,3.715,37.15
6286,BHMNCPHST01,1200,26.14001386,91.73099967,745,car,average,5,0,02-12-2016,13:58:00,2016-12-02 13:58:00,0.6208333333333333,13,0,0,13.725000000000001,3.7250000000000014,37.250000000000014
